Transaction_ID,Date,Product,Quantity,Unit_Price,Customer_Type,Store_Region,Category,Sales,Cost,Profit
1515,2023-12-25,Insulin Pen,1,101.71,Cash,West,Prescription,101.71,62.89,38.81999999999999
1516,2023-12-06,Baby Aspirin,3,19.87,Insurance,East,Pain Relief,59.61,41.55,18.060000000000002
1517,2023-03-06,Sleep Aid Tablets,3,6.73,Cash,South,Sleep Aid,20.19,13.27,6.920000000000002
1518,2023-06-26,Nasal Spray,3,25.26,Insurance,West,Cold & Flu,75.78,60.5,15.280000000000001
1519,2023-01-03,Blood Pressure Med,1,108.78,Cash,South,Prescription,108.78,60.57,48.21
1520,2023-05-22,Cholesterol Med,5,146.06,Cash,East,Prescription,730.3,455.09,275.21
1521,2023-06-07,Insulin Pen,3,147.54,Insurance,North,Prescription,442.62,263.7,178.92000000000002
1522,2023-11-20,Nasal Spray,2,76.63,Insurance,West,Cold & Flu,153.26,123.8,29.459999999999994
1523,2023-05-26,Cholesterol Med,3,131.06,Insurance,North,Prescription,393.18,271.4,121.78000000000003
1524,2023-10-20,Amoxicillin 500mg,4,111.84,Insurance,South,Prescription,447.36,300.3,147.06
1525,2023-06-02,Sleep Aid Tablets,3,77.65,Cash,South,Sleep Aid,232.95000000000002,159.53,73.42000000000002
1526,2023-07-12,Vitamin D3 1000IU,1,88.05,Insurance,North,Vitamins,88.05,74.1,13.950000000000003
1527,2023-03-14,Baby Aspirin,3,24.9,Cash,East,Pain Relief,74.69999999999999,60.14,14.559999999999988
1528,2023-11-01,Antacid Tablets,4,140.96,Cash,East,Digestive Health,563.84,429.6,134.24
1529,2023-12-10,Allergy Relief,2,56.03,Cash,West,Allergy,112.06,71.4,40.66
1530,2023-05-20,Cough Syrup,5,69.69,Cash,West,Cold & Flu,348.45,208.91,139.54
1531,2023-07-06,Pain Relief Gel,3,102.39,Cash,East,Pain Relief,307.17,253.85,53.32000000000002
1532,2023-10-20,Vitamin D3 1000IU,4,53.42,Cash,East,Vitamins,213.68,144.64,69.04000000000002
1533,2023-03-02,Antacid Tablets,4,41.87,Insurance,North,Digestive Health,167.48,106.12,61.359999999999985
1534,2023-07-17,Ibuprofen 200mg,2,96.5,Cash,South,Pain Relief,193.0,133.42,59.58000000000001
1535,2023-10-22,Baby Aspirin,1,8.62,Cash,South,Pain Relief,8.62,7.11,1.509999999999999
1536,2023-11-15,Nasal Spray,3,109.51,Cash,West,Cold & Flu,328.53000000000003,218.84,109.69000000000003
1537,2023-10-29,Ibuprofen 200mg,4,79.53,Insurance,East,Pain Relief,318.12,228.66,89.46000000000001
1538,2023-12-10,Antacid Tablets,2,92.83,Insurance,North,Digestive Health,185.66,146.84,38.81999999999999
1539,2023-01-11,Vitamin D3 1000IU,5,96.62,Cash,West,Vitamins,483.1,327.61,155.49
1540,2023-03-03,Nasal Spray,4,81.42,Insurance,North,Cold & Flu,325.68,201.94,123.74000000000001
1541,2023-11-29,Baby Aspirin,2,89.47,Cash,East,Pain Relief,178.94,151.81,27.129999999999995
1542,2023-08-14,Blood Pressure Med,1,104.15,Insurance,East,Prescription,104.15,87.17,16.980000000000004
1543,2023-06-02,Cough Syrup,1,114.2,Cash,East,Cold & Flu,114.2,91.71,22.49000000000001
1544,2023-07-18,Amoxicillin 500mg,4,110.48,Insurance,South,Prescription,441.92,334.32,107.60000000000002
1545,2023-02-21,Nasal Spray,4,131.09,Insurance,East,Cold & Flu,524.36,334.78,189.58000000000004
1546,2023-09-17,Blood Pressure Med,3,32.47,Insurance,West,Prescription,97.41,80.27,17.14
1547,2023-02-28,Baby Aspirin,2,63.17,Cash,South,Pain Relief,126.34,79.93,46.41
1548,2023-03-13,Baby Aspirin,4,142.43,Cash,North,Pain Relief,569.72,450.22,119.5
1549,2023-05-28,Nasal Spray,3,62.51,Cash,West,Cold & Flu,187.53,154.8,32.72999999999999
1550,2023-12-15,Vitamin D3 1000IU,3,23.11,Insurance,West,Vitamins,69.33,50.67,18.659999999999997
1551,2023-03-04,Blood Pressure Med,4,81.19,Insurance,North,Prescription,324.76,256.86,67.89999999999998
1552,2023-11-06,Vitamin D3 1000IU,1,20.88,Cash,South,Vitamins,20.88,16.44,4.439999999999998
1553,2023-08-31,Cholesterol Med,2,34.41,Insurance,West,Prescription,68.82,41.84,26.97999999999999
1554,2023-11-26,Antacid Tablets,2,149.76,Cash,West,Digestive Health,299.52,224.75,74.76999999999998
1555,2023-04-17,Acetaminophen 500mg,1,83.5,Cash,West,Pain Relief,83.5,48.27,35.23
1556,2023-08-14,Nasal Spray,4,46.19,Cash,South,Cold & Flu,184.76,129.77,54.98999999999998
1557,2023-11-09,Pain Relief Gel,2,149.24,Cash,South,Pain Relief,298.48,178.69,119.79000000000002
1558,2023-08-06,Baby Aspirin,4,145.15,Insurance,South,Pain Relief,580.6,391.85,188.75
1559,2023-08-29,Allergy Relief,4,68.91,Insurance,West,Allergy,275.64,220.48,55.16
1560,2023-09-16,Nasal Spray,3,42.76,Insurance,East,Cold & Flu,128.28,108.54,19.739999999999995
1561,2023-09-19,Antacid Tablets,1,126.57,Cash,North,Digestive Health,126.57,81.69,44.879999999999995
1562,2023-01-05,Sleep Aid Tablets,4,108.77,Insurance,East,Sleep Aid,435.08,308.73,126.34999999999997
1563,2023-09-18,Sleep Aid Tablets,5,104.61,Cash,South,Sleep Aid,523.05,367.91,155.13999999999993
1564,2023-02-23,Insulin Pen,1,134.5,Cash,West,Prescription,134.5,112.49,22.010000000000005
1565,2023-02-16,Pain Relief Gel,2,104.97,Cash,West,Pain Relief,209.94,145.61,64.32999999999998
1566,2023-08-03,Baby Aspirin,3,46.15,Cash,East,Pain Relief,138.45,105.18,33.26999999999998
1567,2023-06-26,Ibuprofen 200mg,2,105.61,Cash,East,Pain Relief,211.22,174.58,36.639999999999986
1568,2023-01-09,Baby Aspirin,2,49.34,Cash,North,Pain Relief,98.68,65.33,33.35000000000001
1569,2023-04-09,Cholesterol Med,1,115.09,Insurance,West,Prescription,115.09,94.45,20.64
1570,2023-01-20,Amoxicillin 500mg,2,94.86,Insurance,East,Prescription,189.72,156.56,33.16
1571,2023-08-29,Blood Pressure Med,4,16.22,Insurance,North,Prescription,64.88,53.8,11.079999999999998
1572,2023-03-02,Baby Aspirin,2,79.36,Insurance,South,Pain Relief,158.72,100.17,58.55
1573,2023-06-27,Acetaminophen 500mg,3,54.78,Cash,East,Pain Relief,164.34,110.13,54.21000000000001
1574,2023-12-04,Cough Syrup,3,52.64,Cash,South,Cold & Flu,157.92000000000002,128.09,29.830000000000013
1575,2023-03-03,Sleep Aid Tablets,5,92.33,Insurance,North,Sleep Aid,461.65,303.65,158.0
1576,2023-05-25,Cough Syrup,3,51.74,Insurance,South,Cold & Flu,155.22,113.32,41.900000000000006
1577,2023-08-04,Cough Syrup,2,117.65,Insurance,West,Cold & Flu,235.3,137.75,97.55000000000001
1578,2023-01-03,Vitamin D3 1000IU,3,15.26,Insurance,West,Vitamins,45.78,25.95,19.830000000000002
1579,2023-06-09,Cough Syrup,1,100.76,Insurance,South,Cold & Flu,100.76,67.87,32.89
1580,2023-08-15,Amoxicillin 500mg,3,122.33,Insurance,West,Prescription,366.99,265.58,101.41000000000003
1581,2023-09-26,Cholesterol Med,4,102.56,Insurance,North,Prescription,410.24,273.96,136.28000000000003
1582,2023-04-30,Ibuprofen 200mg,1,77.1,Insurance,West,Pain Relief,77.1,55.77,21.32999999999999
1583,2023-03-30,Cough Syrup,5,142.79,Cash,South,Cold & Flu,713.9499999999999,503.0,210.94999999999993
1584,2023-11-25,Pain Relief Gel,4,48.49,Cash,South,Pain Relief,193.96,146.58,47.379999999999995
1585,2023-03-09,Nasal Spray,2,7.78,Cash,South,Cold & Flu,15.56,11.59,3.9700000000000006
1586,2023-12-23,Pain Relief Gel,2,67.64,Cash,East,Pain Relief,135.28,91.62,43.66
1587,2023-04-08,Nasal Spray,2,9.79,Insurance,South,Cold & Flu,19.58,13.27,6.309999999999999
1588,2023-09-24,Vitamin D3 1000IU,4,143.32,Cash,North,Vitamins,573.28,339.52,233.76
1589,2023-04-15,Amoxicillin 500mg,4,35.44,Insurance,West,Prescription,141.76,99.8,41.959999999999994
1590,2023-11-19,Ibuprofen 200mg,4,119.39,Cash,West,Pain Relief,477.56,346.78,130.78000000000003
1591,2023-05-03,Acetaminophen 500mg,1,117.31,Insurance,East,Pain Relief,117.31,81.29,36.019999999999996
1592,2023-01-29,Antacid Tablets,1,36.57,Insurance,East,Digestive Health,36.57,23.69,12.879999999999999
1593,2023-05-17,Ibuprofen 200mg,2,95.08,Cash,North,Pain Relief,190.16,145.76,44.400000000000006
1594,2023-07-14,Antacid Tablets,3,11.97,Cash,South,Digestive Health,35.910000000000004,20.55,15.360000000000003
1595,2023-08-14,Pain Relief Gel,2,75.12,Insurance,East,Pain Relief,150.24,123.85,26.390000000000015
1596,2023-11-28,Insulin Pen,5,7.12,Insurance,West,Prescription,35.6,19.8,15.8
1597,2023-06-19,Sleep Aid Tablets,1,138.57,Insurance,East,Sleep Aid,138.57,116.22,22.349999999999994
1598,2023-01-09,Antacid Tablets,4,146.53,Cash,East,Digestive Health,586.12,403.66,182.45999999999998
1599,2023-02-09,Cholesterol Med,1,37.23,Cash,South,Prescription,37.23,25.09,12.139999999999997
1600,2023-01-25,Allergy Relief,4,35.18,Insurance,East,Allergy,140.72,88.22,52.5
1601,2023-09-18,Cholesterol Med,5,114.29,Cash,North,Prescription,571.45,316.02,255.43000000000006
1602,2023-08-14,Baby Aspirin,5,41.74,Insurance,West,Pain Relief,208.70000000000002,131.99,76.71000000000001
1603,2023-05-04,Sleep Aid Tablets,1,134.79,Cash,South,Sleep Aid,134.79,78.56,56.22999999999999
1604,2023-02-07,Sleep Aid Tablets,4,88.22,Cash,West,Sleep Aid,352.88,263.94,88.94
1605,2023-11-24,Nasal Spray,5,55.86,Cash,North,Cold & Flu,279.3,180.35,98.95000000000002
1606,2023-09-08,Amoxicillin 500mg,2,125.74,Cash,North,Prescription,251.48,196.19,55.28999999999999
1607,2023-06-25,Antihistamine,2,76.54,Cash,East,Allergy,153.08,93.7,59.38000000000001
1608,2023-03-31,Vitamin D3 1000IU,4,137.19,Insurance,East,Vitamins,548.76,450.02,98.74000000000001
1609,2023-02-06,Pain Relief Gel,1,139.56,Insurance,East,Pain Relief,139.56,98.65,40.91
1610,2023-11-12,Allergy Relief,5,28.99,Cash,West,Allergy,144.95,84.7,60.249999999999986
1611,2023-06-25,Antacid Tablets,1,5.34,Insurance,North,Digestive Health,5.34,3.58,1.7599999999999998
1612,2023-10-11,Cough Syrup,2,147.67,Insurance,South,Cold & Flu,295.34,180.76,114.57999999999998
1613,2023-03-22,Amoxicillin 500mg,5,136.39,Cash,East,Prescription,681.9499999999999,415.93,266.0199999999999
1614,2023-04-24,Allergy Relief,1,13.04,Insurance,West,Allergy,13.04,9.15,3.889999999999999
1615,2023-02-09,Vitamin D3 1000IU,3,125.79,Cash,East,Vitamins,377.37,283.62,93.75
1616,2023-10-28,Nasal Spray,4,71.38,Insurance,North,Cold & Flu,285.52,235.12,50.39999999999998
1617,2023-08-12,Pain Relief Gel,4,42.55,Insurance,South,Pain Relief,170.2,119.25,50.94999999999999
1618,2023-11-14,Amoxicillin 500mg,3,132.42,Insurance,North,Prescription,397.26,333.6,63.65999999999997
1619,2023-12-15,Vitamin D3 1000IU,2,33.52,Insurance,West,Vitamins,67.04,55.81,11.230000000000004
1620,2023-04-25,Insulin Pen,5,142.36,Insurance,East,Prescription,711.8000000000001,576.22,135.58000000000004
1621,2023-07-05,Insulin Pen,4,34.82,Insurance,North,Prescription,139.28,97.5,41.78
1622,2023-11-19,Cholesterol Med,3,93.98,Insurance,West,Prescription,281.94,166.98,114.96000000000001
1623,2023-02-25,Cholesterol Med,3,37.35,Cash,East,Prescription,112.05000000000001,68.95,43.10000000000001
1624,2023-02-09,Vitamin D3 1000IU,2,84.12,Cash,South,Vitamins,168.24,125.22,43.02000000000001
1625,2023-12-20,Allergy Relief,2,104.18,Cash,North,Allergy,208.36,140.96,67.4
1626,2023-02-09,Cholesterol Med,1,32.58,Cash,East,Prescription,32.58,19.35,13.229999999999997
1627,2023-12-13,Pain Relief Gel,4,80.53,Insurance,East,Pain Relief,322.12,223.45,98.67000000000002
1628,2023-08-25,Amoxicillin 500mg,1,73.01,Insurance,East,Prescription,73.01,40.54,32.470000000000006
1629,2023-10-16,Allergy Relief,3,15.3,Insurance,East,Allergy,45.900000000000006,35.35,10.550000000000004
1630,2023-09-19,Cholesterol Med,5,123.65,Cash,North,Prescription,618.25,353.68,264.57
1631,2023-08-04,Acetaminophen 500mg,5,53.67,Cash,East,Pain Relief,268.35,198.24,70.11000000000001
1632,2023-05-27,Antacid Tablets,2,88.31,Cash,West,Digestive Health,176.62,139.16,37.46000000000001
1633,2023-12-02,Acetaminophen 500mg,5,79.64,Insurance,North,Pain Relief,398.2,234.86,163.33999999999997
1634,2023-06-17,Blood Pressure Med,5,79.42,Cash,East,Prescription,397.1,280.19,116.91000000000003
1635,2023-04-02,Insulin Pen,5,20.55,Insurance,North,Prescription,102.75,80.53,22.22
1636,2023-12-19,Nasal Spray,3,66.4,Cash,West,Cold & Flu,199.20000000000002,125.14,74.06000000000002
1637,2023-02-28,Ibuprofen 200mg,5,70.59,Insurance,West,Pain Relief,352.95000000000005,211.37,141.58000000000004
1638,2023-02-28,Antacid Tablets,5,111.38,Cash,North,Digestive Health,556.9,362.57,194.32999999999998
1639,2023-10-31,Insulin Pen,5,126.8,Insurance,East,Prescription,634.0,454.2,179.8
1640,2023-06-18,Allergy Relief,1,84.02,Cash,East,Allergy,84.02,60.71,23.309999999999995
1641,2023-09-26,Allergy Relief,3,17.58,Cash,West,Allergy,52.739999999999995,31.08,21.659999999999997
1642,2023-12-29,Allergy Relief,2,39.34,Insurance,East,Allergy,78.68,54.07,24.610000000000007
1643,2023-02-14,Nasal Spray,1,28.92,Insurance,West,Cold & Flu,28.92,18.23,10.690000000000001
1644,2023-12-11,Acetaminophen 500mg,4,23.07,Cash,East,Pain Relief,92.28,74.06,18.22
1645,2023-06-30,Ibuprofen 200mg,3,58.06,Insurance,West,Pain Relief,174.18,112.18,62.0
1646,2023-06-19,Pain Relief Gel,3,38.26,Cash,South,Pain Relief,114.78,92.01,22.769999999999996
1647,2023-12-22,Cholesterol Med,4,36.65,Insurance,East,Prescription,146.6,99.48,47.11999999999999
1648,2023-07-10,Allergy Relief,4,12.93,Cash,East,Allergy,51.72,39.72,12.0
1649,2023-06-04,Antihistamine,4,7.56,Insurance,East,Allergy,30.24,21.26,8.979999999999997
1650,2023-07-07,Blood Pressure Med,2,19.9,Cash,North,Prescription,39.8,29.32,10.479999999999997
1651,2023-01-07,Antacid Tablets,5,29.97,Cash,East,Digestive Health,149.85,100.19,49.66
1652,2023-05-13,Amoxicillin 500mg,3,67.49,Cash,North,Prescription,202.46999999999997,158.02,44.44999999999996
1653,2023-08-23,Cholesterol Med,5,79.03,Insurance,North,Prescription,395.15,267.74,127.40999999999997
1654,2023-02-14,Antihistamine,5,25.39,Cash,West,Allergy,126.95,87.24,39.71000000000001
1655,2023-11-10,Ibuprofen 200mg,4,66.59,Insurance,North,Pain Relief,266.36,187.86,78.5
1656,2023-09-06,Nasal Spray,2,54.55,Insurance,North,Cold & Flu,109.1,87.23,21.86999999999999
1657,2023-01-31,Pain Relief Gel,1,31.6,Insurance,South,Pain Relief,31.6,23.63,7.970000000000002
1658,2023-01-23,Pain Relief Gel,2,5.99,Cash,East,Pain Relief,11.98,7.84,4.140000000000001
1659,2023-06-09,Ibuprofen 200mg,5,72.72,Insurance,North,Pain Relief,363.6,273.1,90.5
1660,2023-12-29,Amoxicillin 500mg,2,104.42,Insurance,East,Prescription,208.84,155.11,53.72999999999999
1661,2023-06-07,Antacid Tablets,4,37.81,Insurance,North,Digestive Health,151.24,125.42,25.820000000000007
1662,2023-02-08,Baby Aspirin,1,24.11,Cash,West,Pain Relief,24.11,19.35,4.759999999999998
1663,2023-03-23,Amoxicillin 500mg,4,133.62,Insurance,South,Prescription,534.48,397.78,136.70000000000005
1664,2023-12-22,Pain Relief Gel,1,44.88,Insurance,North,Pain Relief,44.88,29.28,15.600000000000001
1665,2023-09-15,Vitamin D3 1000IU,5,37.42,Insurance,East,Vitamins,187.10000000000002,146.66,40.440000000000026
1666,2023-07-25,Antacid Tablets,1,129.28,Insurance,West,Digestive Health,129.28,93.41,35.870000000000005
1667,2023-03-18,Ibuprofen 200mg,1,123.48,Cash,East,Pain Relief,123.48,104.41,19.070000000000007
1668,2023-01-12,Pain Relief Gel,1,70.01,Cash,West,Pain Relief,70.01,43.7,26.310000000000002
1669,2023-10-22,Pain Relief Gel,2,75.94,Insurance,South,Pain Relief,151.88,87.16,64.72
1670,2023-08-12,Allergy Relief,2,36.57,Insurance,West,Allergy,73.14,41.76,31.380000000000003
1671,2023-01-13,Ibuprofen 200mg,5,16.35,Insurance,East,Pain Relief,81.75,60.66,21.090000000000003
1672,2023-02-15,Baby Aspirin,1,88.15,Insurance,East,Pain Relief,88.15,73.32,14.830000000000013
1673,2023-06-04,Ibuprofen 200mg,3,19.26,Cash,North,Pain Relief,57.78,31.81,25.970000000000002
1674,2023-04-23,Baby Aspirin,5,70.14,Cash,West,Pain Relief,350.7,269.24,81.45999999999998
1675,2023-08-21,Antacid Tablets,1,141.37,Cash,East,Digestive Health,141.37,105.62,35.75
1676,2023-01-17,Blood Pressure Med,1,143.16,Cash,North,Prescription,143.16,110.19,32.97
1677,2023-12-26,Vitamin D3 1000IU,2,39.7,Insurance,South,Vitamins,79.4,52.14,27.260000000000005
1678,2023-08-11,Cholesterol Med,5,95.5,Insurance,East,Prescription,477.5,380.16,97.33999999999997
1679,2023-12-20,Ibuprofen 200mg,1,73.74,Cash,North,Pain Relief,73.74,41.55,32.19
1680,2023-07-07,Antihistamine,1,131.97,Cash,East,Allergy,131.97,102.49,29.480000000000004
1681,2023-12-10,Insulin Pen,5,44.36,Insurance,West,Prescription,221.8,139.76,82.04000000000002
1682,2023-12-31,Cough Syrup,3,5.54,Insurance,North,Cold & Flu,16.62,11.52,5.100000000000001
1683,2023-06-12,Cough Syrup,5,28.57,Insurance,West,Cold & Flu,142.85,113.82,29.03
1684,2023-11-22,Ibuprofen 200mg,5,55.68,Insurance,South,Pain Relief,278.4,175.78,102.61999999999998
1685,2023-03-15,Baby Aspirin,3,50.78,Insurance,West,Pain Relief,152.34,92.25,60.09
1686,2023-08-21,Antihistamine,5,119.75,Cash,North,Allergy,598.75,451.69,147.06
1687,2023-08-12,Blood Pressure Med,1,103.68,Cash,East,Prescription,103.68,73.61,30.070000000000007
1688,2023-11-15,Allergy Relief,5,48.44,Insurance,North,Allergy,242.2,170.59,71.60999999999999
1689,2023-03-01,Baby Aspirin,3,71.37,Insurance,West,Pain Relief,214.11,134.25,79.86000000000001
1690,2023-12-01,Nasal Spray,4,18.86,Cash,West,Cold & Flu,75.44,42.28,33.16
1691,2023-08-10,Nasal Spray,5,135.23,Insurance,East,Cold & Flu,676.15,455.1,221.04999999999995
1692,2023-02-06,Antacid Tablets,2,140.64,Cash,South,Digestive Health,281.28,163.7,117.57999999999998
1693,2023-10-05,Cough Syrup,1,147.07,Cash,North,Cold & Flu,147.07,120.86,26.209999999999994
1694,2023-07-15,Ibuprofen 200mg,1,130.94,Cash,East,Pain Relief,130.94,73.64,57.3
1695,2023-12-18,Nasal Spray,2,30.22,Cash,East,Cold & Flu,60.44,41.07,19.369999999999997
1696,2023-08-30,Ibuprofen 200mg,2,11.7,Insurance,East,Pain Relief,23.4,13.24,10.159999999999998
1697,2023-11-20,Antacid Tablets,5,89.04,Insurance,North,Digestive Health,445.20000000000005,257.62,187.58000000000004
1698,2023-08-07,Cough Syrup,2,137.33,Cash,North,Cold & Flu,274.66,205.35,69.31000000000003
1699,2023-07-11,Amoxicillin 500mg,4,30.72,Insurance,North,Prescription,122.88,91.44,31.439999999999998
1700,2023-01-17,Blood Pressure Med,3,6.02,Insurance,South,Prescription,18.06,10.11,7.949999999999999
1701,2023-01-12,Insulin Pen,2,121.8,Insurance,East,Prescription,243.6,134.06,109.53999999999999
1702,2023-07-12,Insulin Pen,2,16.14,Insurance,West,Prescription,32.28,18.52,13.760000000000002
1703,2023-01-22,Nasal Spray,4,64.99,Cash,West,Cold & Flu,259.96,202.48,57.47999999999999
1704,2023-04-30,Insulin Pen,1,103.44,Insurance,East,Prescription,103.44,75.03,28.409999999999997
1705,2023-07-29,Pain Relief Gel,1,39.34,Cash,West,Pain Relief,39.34,22.09,17.250000000000004
1706,2023-11-02,Blood Pressure Med,5,17.17,Cash,South,Prescription,85.85000000000001,59.79,26.06000000000001
1707,2023-09-27,Baby Aspirin,4,116.65,Insurance,South,Pain Relief,466.6,356.3,110.30000000000001
1708,2023-07-11,Amoxicillin 500mg,3,96.38,Cash,North,Prescription,289.14,234.4,54.73999999999998
1709,2023-06-24,Blood Pressure Med,3,148.33,Insurance,North,Prescription,444.99,369.44,75.55000000000001
1710,2023-10-12,Pain Relief Gel,4,54.92,Insurance,North,Pain Relief,219.68,142.4,77.28
1711,2023-07-23,Sleep Aid Tablets,3,13.96,Cash,North,Sleep Aid,41.88,24.74,17.140000000000004
1712,2023-06-13,Baby Aspirin,1,111.48,Insurance,North,Pain Relief,111.48,69.24,42.24000000000001
1713,2023-09-08,Pain Relief Gel,3,80.65,Cash,West,Pain Relief,241.95000000000002,189.41,52.54000000000002
1714,2023-08-15,Ibuprofen 200mg,3,35.91,Cash,West,Pain Relief,107.72999999999999,90.65,17.079999999999984
1715,2023-01-07,Antacid Tablets,4,118.35,Insurance,North,Digestive Health,473.4,326.61,146.78999999999996
1716,2023-01-29,Cholesterol Med,4,34.54,Insurance,South,Prescription,138.16,88.64,49.519999999999996
1717,2023-02-02,Amoxicillin 500mg,3,42.8,Insurance,West,Prescription,128.39999999999998,87.15,41.24999999999997
1718,2023-05-14,Cholesterol Med,2,18.42,Cash,South,Prescription,36.84,23.63,13.210000000000004
1719,2023-03-20,Antacid Tablets,4,62.92,Insurance,South,Digestive Health,251.68,157.79,93.89000000000001
1720,2023-02-27,Antacid Tablets,5,65.74,Cash,East,Digestive Health,328.7,239.33,89.36999999999998
1721,2023-01-26,Pain Relief Gel,5,79.61,Cash,East,Pain Relief,398.05,220.81,177.24
1722,2023-08-14,Cough Syrup,1,107.8,Insurance,North,Cold & Flu,107.8,67.68,40.11999999999999
1723,2023-10-12,Pain Relief Gel,3,136.38,Insurance,South,Pain Relief,409.14,306.21,102.93
1724,2023-01-04,Cholesterol Med,2,24.97,Insurance,West,Prescription,49.94,27.95,21.99
1725,2023-04-09,Pain Relief Gel,1,12.88,Cash,East,Pain Relief,12.88,7.41,5.470000000000001
1726,2023-02-08,Ibuprofen 200mg,3,7.69,Insurance,East,Pain Relief,23.07,14.72,8.35
1727,2023-09-28,Pain Relief Gel,4,25.83,Cash,South,Pain Relief,103.32,84.03,19.289999999999992
1728,2023-10-12,Antihistamine,5,100.4,Insurance,East,Allergy,502.0,391.29,110.70999999999998
1729,2023-06-06,Insulin Pen,2,110.48,Insurance,East,Prescription,220.96,123.0,97.96000000000001
1730,2023-03-16,Cholesterol Med,5,119.04,Cash,West,Prescription,595.2,416.95,178.25000000000006
1731,2023-10-15,Antihistamine,4,40.34,Cash,South,Allergy,161.36,102.05,59.31000000000002
1732,2023-05-10,Cough Syrup,3,49.35,Insurance,East,Cold & Flu,148.05,110.24,37.81000000000002
1733,2023-06-24,Antacid Tablets,4,75.05,Insurance,South,Digestive Health,300.2,230.09,70.10999999999999
1734,2023-03-25,Nasal Spray,4,14.16,Insurance,East,Cold & Flu,56.64,45.81,10.829999999999998
1735,2023-01-22,Blood Pressure Med,5,93.62,Insurance,West,Prescription,468.1,324.22,143.88
1736,2023-01-27,Baby Aspirin,2,147.64,Insurance,South,Pain Relief,295.28,250.5,44.77999999999997
1737,2023-07-14,Insulin Pen,4,57.32,Cash,East,Prescription,229.28,193.51,35.77000000000001
1738,2023-12-03,Baby Aspirin,5,114.16,Cash,West,Pain Relief,570.8,465.0,105.79999999999995
1739,2023-08-24,Pain Relief Gel,2,77.5,Cash,East,Pain Relief,155.0,111.98,43.019999999999996
1740,2023-04-02,Sleep Aid Tablets,3,23.53,Cash,South,Sleep Aid,70.59,47.25,23.340000000000003
1741,2023-01-21,Insulin Pen,3,89.42,Insurance,East,Prescription,268.26,176.87,91.38999999999999
1742,2023-10-30,Ibuprofen 200mg,1,48.48,Cash,South,Pain Relief,48.48,26.84,21.639999999999997
1743,2023-12-23,Sleep Aid Tablets,5,9.99,Cash,South,Sleep Aid,49.95,31.21,18.740000000000002
1744,2023-03-25,Vitamin D3 1000IU,2,97.06,Cash,East,Vitamins,194.12,148.63,45.49000000000001
1745,2023-09-19,Acetaminophen 500mg,4,129.55,Insurance,West,Pain Relief,518.2,378.85,139.35000000000002
1746,2023-05-27,Acetaminophen 500mg,3,54.99,Cash,North,Pain Relief,164.97,136.09,28.879999999999995
1747,2023-09-14,Acetaminophen 500mg,2,61.59,Insurance,West,Pain Relief,123.18,69.6,53.58000000000001
1748,2023-02-27,Vitamin D3 1000IU,5,134.2,Cash,West,Vitamins,671.0,400.31,270.69
1749,2023-01-15,Baby Aspirin,1,122.97,Insurance,East,Pain Relief,122.97,96.75,26.22
1750,2023-06-11,Ibuprofen 200mg,3,108.67,Cash,West,Pain Relief,326.01,214.37,111.63999999999999
1751,2023-06-12,Sleep Aid Tablets,2,41.08,Insurance,West,Sleep Aid,82.16,48.1,34.059999999999995
1752,2023-11-16,Vitamin D3 1000IU,2,136.98,Cash,North,Vitamins,273.96,232.57,41.389999999999986
1753,2023-10-08,Acetaminophen 500mg,2,27.39,Insurance,West,Pain Relief,54.78,43.07,11.71
1754,2023-10-07,Cough Syrup,5,95.88,Insurance,North,Cold & Flu,479.4,322.46,156.94
1755,2023-01-12,Amoxicillin 500mg,5,9.18,Cash,East,Prescription,45.9,36.58,9.32
1756,2023-10-01,Sleep Aid Tablets,5,98.34,Insurance,North,Sleep Aid,491.70000000000005,370.83,120.87000000000006
1757,2023-09-28,Cholesterol Med,4,45.19,Insurance,South,Prescription,180.76,142.26,38.5
1758,2023-07-27,Antacid Tablets,2,70.2,Cash,South,Digestive Health,140.4,111.56,28.840000000000003
1759,2023-01-27,Vitamin D3 1000IU,3,55.06,Cash,North,Vitamins,165.18,95.05,70.13000000000001
1760,2023-03-13,Ibuprofen 200mg,5,30.05,Insurance,South,Pain Relief,150.25,110.72,39.53
1761,2023-03-01,Ibuprofen 200mg,5,95.19,Cash,East,Pain Relief,475.95,262.74,213.20999999999998
1762,2023-05-25,Cholesterol Med,2,132.89,Cash,South,Prescription,265.78,149.64,116.13999999999999
1763,2023-04-03,Antihistamine,5,144.07,Cash,North,Allergy,720.3499999999999,591.55,128.79999999999995
1764,2023-11-05,Amoxicillin 500mg,4,32.89,Insurance,East,Prescription,131.56,93.18,38.379999999999995
1765,2023-01-08,Sleep Aid Tablets,4,109.02,Insurance,South,Sleep Aid,436.08,336.12,99.95999999999998
1766,2023-03-20,Nasal Spray,5,101.33,Insurance,East,Cold & Flu,506.65,406.11,100.53999999999996
1767,2023-01-27,Insulin Pen,2,54.79,Insurance,North,Prescription,109.58,91.49,18.090000000000003
1768,2023-06-23,Acetaminophen 500mg,2,7.77,Insurance,South,Pain Relief,15.54,12.6,2.9399999999999995
1769,2023-02-19,Sleep Aid Tablets,2,105.02,Insurance,East,Sleep Aid,210.04,145.98,64.06
1770,2023-07-18,Pain Relief Gel,1,142.1,Insurance,East,Pain Relief,142.1,92.48,49.61999999999999
